Customer_ID,Horizon_Years,Monthly_Investment_Used,SIP_Policy,Expected_Return_pa_%,Starting_Principal,Total_Principal,Final_Corpus,Gains
CUST202045,16,1000.0,min_enforced,6.03,2493655.0,2685655.0,6677624.12,3991969.12
CUST202046,9,1000.0,min_enforced,6.74,596600.0,704600.0,1219858.89,515258.89
CUST202047,7,2402.03,surplus_based,5.41,5631060.0,5832830.77,8386287.19,2553456.42
CUST202048,8,5209.47,surplus_based,11.46,12496095.0,12996204.3,30557414.81,17561210.51
CUST202049,14,1000.0,min_enforced,13.36,0.0,168000.0,455748.51,287748.51
CUST202050,9,1000.0,min_enforced,3.68,458210.0,566210.0,762001.24,195791.24
CUST202051,7,3049.21,surplus_based,5.25,214197.0,470330.88,613667.04,143336.16
CUST202052,3,10723.72,surplus_based,5.68,225331.0,611384.82,684859.39,73474.56
CUST202053,12,1000.0,min_enforced,10.63,2376057.0,2520057.0,8266531.89,5746474.89
CUST202054,8,42470.79,surplus_based,7.92,22600247.0,26677443.04,47177760.19,20500317.15
CUST202055,2,4780.62,surplus_based,4.67,252015.0,366749.94,396009.77,29259.83
CUST202056,12,52916.13,surplus_based,11.95,15608480.0,23228402.72,76596145.81,53367743.09
CUST202057,4,1000.0,min_enforced,6.22,149116.0,197116.0,243936.7,46820.7
CUST202058,15,45877.08,surplus_based,11.38,12363078.0,20620952.18,82744650.76,62123698.58
CUST202059,5,1000.0,min_enforced,3.44,0.0,60000.0,65274.79,5274.79
CUST202060,1,1000.0,min_enforced,6.85,482574.0,494574.0,527987.34,33413.34
CUST202061,18,1000.0,min_enforced,8.03,37879.0,253879.0,619063.65,365184.65
CUST202062,18,50108.99,surplus_based,10.23,41230704.0,52054246.47,267546950.69,215492704.22
CUST202063,18,85002.55,surplus_based,11.77,23418439.0,41778989.38,232145188.64,190366199.26
CUST202064,7,1000.0,min_enforced,11.13,0.0,84000.0,123768.26,39768.26
CUST202065,22,1000.0,min_enforced,5.66,3010099.0,3274099.0,10629043.92,7354944.92
CUST202066,14,73808.32,surplus_based,7.67,12713920.0,25113717.3,57433037.19,32319319.89
CUST202067,15,12502.26,surplus_based,11.03,2992006.0,5242412.0,19805004.31,14562592.31
CUST202068,12,1000.0,min_enforced,9.84,2855360.0,2999360.0,9070421.99,6071061.99
CUST202069,7,5019.0,surplus_based,13.05,5584274.0,6005869.96,13843471.4,7837601.44
CUST202070,3,1000.0,min_enforced,3.77,0.0,36000.0,38016.83,2016.83
CUST202071,13,1000.0,min_enforced,3.46,0.0,156000.0,195963.14,39963.14
CUST202072,3,1000.0,min_enforced,3.4,0.0,36000.0,37813.66,1813.66
CUST202073,10,79691.18,surplus_based,5.72,4477383.0,14040324.14,20569056.83,6528732.7
CUST202074,12,1000.0,min_enforced,14.15,3996417.0,4140417.0,19908775.05,15768358.05
CUST202075,2,19788.6,surplus_based,5.18,5278255.0,5753181.48,6337998.99,584817.51
CUST202076,4,89579.33,surplus_based,7.56,32211494.0,36511301.86,48093567.63,11582265.77
CUST202077,11,2463.85,surplus_based,8.55,11018625.0,11343852.79,27695142.2,16351289.41
CUST202078,18,35998.18,surplus_based,5.54,14589100.0,22364706.98,51632096.86,29267389.88
CUST202079,12,1000.0,min_enforced,13.3,0.0,144000.0,332187.14,188187.14
CUST202080,9,4892.1,surplus_based,6.93,2402104.0,2930450.46,5111881.59,2181431.13
CUST202081,14,48167.48,surplus_based,6.49,13770912.0,21863047.87,46165012.21,24301964.34
CUST202082,8,1000.0,min_enforced,9.15,812910.0,908910.0,1775664.77,866754.77
CUST202083,6,37499.5,surplus_based,8.22,4865072.0,7565036.24,11260093.64,3695057.41
CUST202084,12,1000.0,min_enforced,5.56,0.0,144000.0,202239.82,58239.82
CUST202085,13,1000.0,min_enforced,11.49,2913587.0,3069587.0,12318310.06,9248723.06
CUST202086,10,1000.0,min_enforced,9.01,0.0,120000.0,189863.92,69863.92
CUST202087,14,1000.0,min_enforced,3.62,4615962.0,4783962.0,7807343.05,3023381.05
CUST202088,2,2662.88,surplus_based,10.72,1606441.0,1670350.07,2040015.13,369665.06
CUST202089,12,4781.93,surplus_based,13.72,3068524.0,3757122.49,15985240.92,12228118.43
CUST202090,9,11912.21,surplus_based,5.12,16183530.0,17470048.88,26991989.5,9521940.62
CUST202091,9,55496.82,surplus_based,7.81,47053695.0,53047352.07,101123581.33,48076229.26
CUST202092,25,81930.77,surplus_based,6.07,49607671.0,74186901.06,272588971.71,198402070.65
CUST202093,8,1000.0,min_enforced,5.44,1518061.0,1614061.0,2439247.53,825186.53
CUST202094,20,65142.39,surplus_based,6.16,8122192.0,23756366.02,56947261.22,33190895.2
CUST202095,2,6926.95,surplus_based,13.63,1612129.0,1778375.8,2269772.13,491396.32
CUST202096,2,8515.71,surplus_based,7.57,1439200.0,1643576.95,1884553.77,240976.83
CUST202097,16,1000.0,min_enforced,6.48,7597697.0,7789697.0,21078920.07,13289223.07
CUST202098,14,3818.87,surplus_based,7.85,5529025.0,6170595.53,17074370.38,10903774.85
CUST202099,22,36297.05,surplus_based,10.1,20070518.0,29652939.63,199579716.53,169926776.91
CUST202100,5,1000.0,min_enforced,6.6,764023.0,824023.0,1122184.13,298161.13
CUST202101,3,1000.0,min_enforced,7.52,622504.0,658504.0,813794.92,155290.92
CUST202102,9,53325.1,surplus_based,5.88,14426325.0,20185436.08,31635131.49,11449695.41
CUST202103,4,9300.48,surplus_based,4.25,7690424.0,8136847.23,9566875.75,1430028.53
CUST202104,17,1000.0,min_enforced,5.62,6473525.0,6677525.0,16725442.21,10047917.21
CUST202105,7,1000.0,min_enforced,13.25,0.0,84000.0,133303.16,49303.16
CUST202106,5,3552.07,surplus_based,8.94,3710106.0,3923230.24,5958027.97,2034797.73
CUST202107,10,1000.0,min_enforced,5.11,4703411.0,4823411.0,7896818.47,3073407.47
CUST202108,2,1000.0,min_enforced,7.02,5422795.0,5446795.0,6236129.61,789334.61
CUST202109,5,6247.29,surplus_based,8.03,12854315.0,13229152.5,19367221.63,6138069.13
CUST202110,9,11849.91,surplus_based,8.35,4877283.0,6157073.0,11906375.37,5749302.37
CUST202111,16,6387.87,surplus_based,5.16,951373.0,2177843.42,4009082.5,1831239.08
CUST202112,16,3670.94,surplus_based,9.55,5045828.0,5750649.19,23287192.57,17536543.38
CUST202113,14,1000.0,min_enforced,8.73,123449.0,291449.0,716715.04,425266.04
CUST202114,9,1000.0,min_enforced,5.43,0.0,108000.0,138023.01,30023.01
CUST202115,16,1000.0,min_enforced,9.29,168144.0,360144.0,1120026.06,759882.06
CUST202116,15,25967.6,surplus_based,8.81,10675023.0,15349190.9,47241281.86,31892090.96
CUST202117,5,4223.96,surplus_based,5.5,2987423.0,3240860.61,4195087.98,954227.37
CUST202118,9,1000.0,min_enforced,8.72,5902137.0,6010137.0,12683480.32,6673343.32
CUST202119,16,57864.6,surplus_based,5.84,25511984.0,36621986.72,81295572.08,44673585.36
CUST202120,19,2861.93,surplus_based,8.61,3382200.0,4034719.81,17814430.48,13779710.67
CUST202121,10,5823.05,surplus_based,6.16,10538173.0,11236938.82,20119047.03,8882108.21
CUST202122,20,34076.66,surplus_based,5.25,19586785.0,27765183.17,68731517.4,40966334.23
CUST202123,8,4995.3,surplus_based,4.92,5706290.0,6185838.66,8960686.0,2774847.34
CUST202124,6,1308.22,surplus_based,6.69,4653300.0,4747491.7,6978409.79,2230918.09
CUST202125,14,46186.51,surplus_based,10.58,32104965.0,39864298.21,148208341.58,108344043.37
CUST202126,5,2613.63,surplus_based,5.62,1386085.0,1542902.82,2001937.74,459034.92
CUST202127,13,1000.0,min_enforced,10.31,201904.0,357904.0,1037297.78,679393.78
CUST202128,8,1000.0,min_enforced,5.21,2712240.0,2808240.0,4188481.44,1380241.44
CUST202129,8,16537.84,surplus_based,6.87,4477420.0,6065052.28,9709112.9,3644060.62
CUST202130,11,1000.0,min_enforced,7.69,3124062.0,3256062.0,7262705.87,4006643.87
CUST202131,11,1000.0,min_enforced,12.63,411696.0,543696.0,1793702.74,1250006.74
CUST202132,17,76400.01,surplus_based,7.67,26516820.0,42102422.43,124124621.36,82022198.93
CUST202133,2,1000.0,min_enforced,5.99,2557394.0,2581394.0,2898083.44,316689.44
CUST202134,13,6152.88,surplus_based,7.05,4579556.0,5539406.01,12638928.34,7099522.34
CUST202135,4,16332.4,surplus_based,8.68,1177895.0,1961850.0,2570284.47,608434.47
CUST202136,14,2980.56,surplus_based,6.93,4605549.0,5106283.09,12594753.45,7488470.37
CUST202137,12,100789.61,surplus_based,13.06,8093970.0,22607673.57,68238215.77,45630542.2
CUST202138,3,1000.0,min_enforced,8.4,9739014.0,9775014.0,12446536.08,2671522.08
CUST202139,5,10805.69,surplus_based,5.33,9160079.0,9808420.59,12616265.02,2807844.42
CUST202140,12,1000.0,min_enforced,8.76,0.0,144000.0,247623.76,103623.76
CUST202141,22,42254.26,surplus_based,5.39,6543194.0,17698319.32,41715890.05,24017570.73
CUST202142,4,4948.21,surplus_based,13.42,7195838.0,7433352.1,12214138.53,4780786.43
CUST202143,13,1000.0,min_enforced,3.97,0.0,156000.0,202752.57,46752.57
CUST202144,16,7768.25,surplus_based,9.95,8010358.0,9501861.85,40015290.73,30513428.87
CUST202145,7,1000.0,min_enforced,11.18,0.0,84000.0,123985.15,39985.15
CUST202146,11,14250.06,surplus_based,7.23,9753355.0,11634362.74,23834883.06,12200520.32
CUST202147,7,1000.0,min_enforced,5.38,5449458.0,5533458.0,7964177.48,2430719.48
CUST202148,16,2091.33,surplus_based,11.91,2973368.0,3374902.65,19114072.09,15739169.44
CUST202149,12,1000.0,min_enforced,4.18,1563812.0,1707812.0,2741564.92,1033752.92
CUST202150,13,47851.49,surplus_based,11.08,32567131.0,40031963.03,143573970.25,103542007.22
CUST202151,6,13371.54,surplus_based,9.36,16455207.0,17417957.58,29413248.38,11995290.81
CUST202152,8,1980.02,surplus_based,13.01,81025.0,271106.58,536578.68,265472.1
CUST202153,8,1000.0,min_enforced,8.99,1845283.0,1941283.0,3812112.63,1870829.63
CUST202154,10,4293.57,surplus_based,5.66,4421119.0,4936347.29,8354705.34,3418358.06
CUST202155,8,1000.0,min_enforced,6.35,145463.0,241463.0,361795.09,120332.09
CUST202156,13,2891.74,surplus_based,5.86,3709241.0,4160351.68,8443162.2,4282810.52
CUST202157,4,1000.0,min_enforced,5.42,53152.0,101152.0,118960.58,17808.58
CUST202158,16,4306.94,surplus_based,6.98,2117747.0,2944680.28,7719812.41,4775132.12
CUST202159,13,1000.0,min_enforced,9.42,0.0,156000.0,295302.54,139302.54
CUST202160,15,8556.66,surplus_based,5.98,10165171.0,11705370.59,26734610.43,15029239.84
CUST202161,12,80649.91,surplus_based,7.84,38331213.0,49944799.69,113647749.59,63702949.9
CUST202162,9,15537.12,surplus_based,10.35,8683910.0,10361919.32,23764969.11,13403049.79
CUST202163,2,1000.0,min_enforced,5.64,130631.0,154631.0,171096.31,16465.31
CUST202164,5,1000.0,min_enforced,8.47,57075.0,117075.0,159468.56,42393.56
CUST202165,6,1000.0,min_enforced,4.7,1807492.0,1879492.0,2463634.9,584142.9
CUST202166,13,12966.23,surplus_based,12.16,15168598.0,17191329.35,72114671.6,54923342.25
CUST202167,11,23772.55,surplus_based,13.04,8571319.0,11709295.37,39623318.51,27914023.14
CUST202168,13,30168.82,surplus_based,5.22,10147007.0,14853342.33,26327632.9,11474290.56
CUST202169,6,45997.05,surplus_based,6.06,27651160.0,30962947.33,43325950.07,12363002.74
CUST202170,10,48215.7,surplus_based,5.68,18915648.0,24701531.47,40555322.44,15853790.97
CUST202171,5,7407.93,surplus_based,7.79,1862389.0,2306865.09,3247428.47,940563.38
CUST202172,14,2400.43,surplus_based,10.19,2919987.0,3323258.9,12217260.12,8894001.22
CUST202173,6,1000.0,min_enforced,3.7,1907938.0,1979938.0,2453319.75,473381.75
CUST202174,12,1000.0,min_enforced,5.92,1253077.0,1397077.0,2706645.1,1309568.1
CUST202175,5,1000.0,min_enforced,7.0,4305207.0,4365207.0,6108676.53,1743469.53
CUST202176,6,1724.28,surplus_based,12.22,3496981.0,3621129.2,7162462.55,3541333.35
CUST202177,7,1000.0,min_enforced,8.84,0.0,84000.0,114233.5,30233.5
CUST202178,15,1000.0,min_enforced,7.19,950984.0,1130984.0,3009126.85,1878142.85
CUST202179,14,1069.46,surplus_based,6.87,676096.0,855765.77,2009745.81,1153980.04
CUST202180,2,7962.09,surplus_based,8.9,13257550.0,13448640.24,15931109.94,2482469.7
CUST202181,9,30922.2,surplus_based,6.46,15185847.0,18525444.36,31137085.14,12611640.78
CUST202182,16,1000.0,min_enforced,6.94,1926688.0,2118688.0,5981302.45,3862614.45
CUST202183,5,1000.0,min_enforced,3.84,176632.0,236632.0,279153.72,42521.72
CUST202184,19,37229.69,surplus_based,9.37,31045043.0,39533412.65,192506690.39,152973277.74
CUST202185,7,20898.48,surplus_based,7.66,7890828.0,9646300.48,15518070.48,5871769.99
CUST202186,6,1000.0,min_enforced,13.47,0.0,72000.0,107150.31,35150.31
CUST202187,3,1563.11,surplus_based,10.09,1928287.0,1984558.86,2637688.74,653129.87
CUST202188,13,1000.0,min_enforced,5.21,5324139.0,5480139.0,10529822.58,5049683.58
CUST202189,15,8162.79,surplus_based,10.39,3889335.0,5358637.39,20500304.06,15141666.67
CUST202190,6,1000.0,min_enforced,3.97,2252872.0,2324872.0,2926577.71,601705.71
CUST202191,12,7657.5,surplus_based,4.16,3912868.0,5015547.73,7797940.36,2782392.63
CUST202192,6,1756.33,surplus_based,5.16,3715407.0,3841862.63,5170864.21,1329001.58
CUST202193,9,16224.24,surplus_based,7.58,515338.0,2267555.68,3465855.38,1198299.7
CUST202194,9,1000.0,min_enforced,5.71,8940270.0,9048270.0,14882468.91,5834198.91
CUST202195,13,1905.08,surplus_based,9.18,354509.0,651700.9,1663394.36,1011693.46
CUST202196,13,1000.0,min_enforced,10.45,5733235.0,5889235.0,21188992.09,15299757.09
CUST202197,15,1000.0,min_enforced,11.63,5221035.0,5401035.0,27642197.89,22241162.89
CUST202198,15,61690.05,surplus_based,11.56,12885829.0,23990038.62,94480233.46,70490194.85
CUST202199,11,1000.0,min_enforced,3.84,1855268.0,1987268.0,2969994.84,982726.84
CUST202200,11,4900.38,surplus_based,6.66,6515284.0,7162134.8,14178511.07,7016376.27
CUST202201,2,1000.0,min_enforced,4.37,2092979.0,2116979.0,2305012.5,188033.5
CUST202202,16,1000.0,min_enforced,9.22,0.0,192000.0,420287.29,228287.29
CUST202203,19,20477.75,surplus_based,13.05,170295.0,4839222.4,20256312.52,15417090.12
CUST202204,12,9262.27,surplus_based,11.9,4063962.0,5397729.33,18466568.86,13068839.53
CUST202205,11,56830.48,surplus_based,8.61,6928680.0,14430303.83,29361248.1,14930944.27
CUST202206,3,1000.0,min_enforced,7.23,718249.0,754249.0,925602.13,171353.13
CUST202207,6,1691.2,surplus_based,11.15,4792253.0,4914019.43,9206527.31,4292507.88
CUST202208,20,59628.4,surplus_based,13.02,20165492.0,34476307.44,294644753.86,260168446.42
CUST202209,15,62799.32,surplus_based,12.23,10751760.0,22055636.85,90881427.02,68825790.17
CUST202210,4,1000.0,min_enforced,8.18,5016569.0,5064569.0,6927168.69,1862599.69
CUST202211,12,16662.52,surplus_based,5.43,13953796.0,16353199.19,29657423.02,13304223.83
CUST202212,3,82936.57,surplus_based,11.83,43510282.0,46495998.51,64384416.99,17888418.49
CUST202213,19,22462.69,surplus_based,11.64,5180814.0,10302307.77,59259492.28,48957184.51
CUST202214,10,1000.0,min_enforced,5.4,448837.0,568837.0,917283.46,348446.46
CUST202215,11,1000.0,min_enforced,7.45,2138237.0,2270237.0,4911937.0,2641700.0
CUST202216,15,1000.0,min_enforced,3.84,3901532.0,4081532.0,7108430.28,3026898.28
CUST202217,16,1000.0,min_enforced,5.13,1634950.0,1826950.0,3936064.05,2109114.05
CUST202218,15,57485.11,surplus_based,11.22,38522106.0,48869425.87,215139910.56,166270484.69
CUST202219,20,31057.11,surplus_based,8.01,13624886.0,21078592.76,81334429.41,60255836.65
CUST202220,8,16710.07,surplus_based,9.6,12507544.0,14111710.76,28402154.8,14290444.04
CUST202221,10,1000.0,min_enforced,8.0,2121729.0,2241729.0,4760847.4,2519118.4
CUST202222,6,1000.0,min_enforced,5.94,123904.0,195904.0,261046.07,65142.07
CUST202223,2,1000.0,min_enforced,9.29,1114859.0,1138859.0,1357821.97,218962.97
CUST202224,7,3746.77,surplus_based,8.72,667422.0,982150.42,1624853.47,642703.05
CUST202225,10,1000.0,min_enforced,6.32,8242220.0,8362220.0,15384456.52,7022236.52
CUST202226,12,1000.0,min_enforced,6.79,0.0,144000.0,218571.23,74571.23
CUST202227,6,3019.82,surplus_based,11.84,48258.0,265684.95,402919.36,137234.41
CUST202228,17,1000.0,min_enforced,5.36,1368085.0,1572085.0,3649471.81,2077386.81
CUST202229,8,1834.32,surplus_based,11.11,7273566.0,7449660.9,17176346.29,9726685.39
CUST202230,10,1000.0,min_enforced,7.81,1302243.0,1422243.0,2941075.09,1518832.09
CUST202231,5,46808.38,surplus_based,8.14,34279738.0,37088240.77,54129672.2,17041431.43
CUST202232,19,101760.41,surplus_based,7.38,50752409.0,73953782.21,245202699.7,171248917.5
CUST202233,15,35930.65,surplus_based,13.72,4182582.0,10650098.55,48376807.48,37726708.93
CUST202234,16,80464.13,surplus_based,5.09,41282282.0,56731394.88,114876281.7,58144886.82
CUST202235,5,1834.18,surplus_based,8.27,958611.0,1068661.86,1560814.47,492152.6
CUST202236,8,2042.02,surplus_based,9.22,2457187.0,2653220.94,5260263.87,2607042.93
CUST202237,20,31306.28,surplus_based,8.7,14256766.0,21770272.5,94933926.42,73163653.92
CUST202238,10,48982.57,surplus_based,11.21,33313086.0,39190994.02,106854306.47,67663312.45
CUST202239,8,2636.72,surplus_based,8.4,287663.0,540788.23,902691.58,361903.36
CUST202240,15,1000.0,min_enforced,9.7,284226.0,464226.0,1528931.95,1064705.95
CUST202241,3,9129.83,surplus_based,6.62,2000757.0,2329430.9,2786722.04,457291.14
CUST202242,26,55557.95,surplus_based,13.3,29092371.0,46426451.4,878384020.86,831957569.46
CUST202243,16,74231.26,surplus_based,5.09,7530909.0,21783310.69,38363446.45,16580135.76
CUST202244,14,1000.0,min_enforced,3.56,2716967.0,2884967.0,4649427.66,1764460.66
CUST202245,11,12058.12,surplus_based,7.73,7492520.0,9084192.3,19443519.69,10359327.39
CUST202246,11,3543.07,surplus_based,6.38,1506756.0,1974440.66,3642893.61,1668452.95
CUST202247,15,57114.26,surplus_based,12.54,18212345.0,28492911.19,135332567.98,106839656.8
CUST202248,2,1000.0,min_enforced,3.86,10268024.0,10292024.0,11100258.34,808234.34
CUST202249,6,1000.0,min_enforced,5.91,200901.0,272901.0,369246.08,96345.08
CUST202250,18,1000.0,min_enforced,9.74,2128433.0,2344433.0,11888162.57,9543729.57
CUST202251,13,1000.0,min_enforced,6.94,4529124.0,4685124.0,11087776.01,6402652.01
CUST202252,5,5307.85,surplus_based,13.27,8457169.0,8775639.95,16205819.28,7430179.33
CUST202253,7,5458.69,surplus_based,7.39,1280621.0,1739150.81,2702992.3,963841.49
CUST202254,10,1000.0,min_enforced,9.68,4013225.0,4133225.0,10311047.84,6177822.84
CUST202255,9,6082.95,surplus_based,10.48,1687052.0,2344011.13,5194944.46,2850933.33
CUST202256,10,1000.0,min_enforced,13.97,1524242.0,1644242.0,5881963.33,4237721.33
CUST202257,4,1000.0,min_enforced,7.73,291278.0,339278.0,448021.71,108743.71
CUST202258,15,8543.25,surplus_based,6.0,1154616.0,2692401.9,5217889.04,2525487.14
CUST202259,14,1000.0,min_enforced,6.81,3634513.0,3802513.0,9416338.37,5613825.37
CUST202260,18,1000.0,min_enforced,9.51,7401098.0,7617098.0,38542832.89,30925734.89
CUST202261,13,2971.04,surplus_based,9.9,4029551.0,4493033.26,14662688.23,10169654.97
CUST202262,8,48252.07,surplus_based,6.97,8578578.0,13210776.48,20834566.25,7623789.77
CUST202263,12,1000.0,min_enforced,6.97,0.0,144000.0,221036.01,77036.01
CUST202264,10,1000.0,min_enforced,6.32,0.0,120000.0,165161.59,45161.59
CUST202265,14,93479.2,surplus_based,4.18,16831014.0,32535518.98,51054239.14,18518720.16
CUST202266,6,4934.35,surplus_based,8.18,6970429.0,7325702.05,11624039.79,4298337.74
CUST202267,4,1000.0,min_enforced,13.42,5816249.0,5864249.0,9685404.63,3821155.63
CUST202268,5,1832.81,surplus_based,7.53,342907.0,452875.62,625272.15,172396.53
CUST202269,5,1000.0,min_enforced,8.35,3509706.0,3569706.0,5313586.0,1743880.0
CUST202270,10,1000.0,min_enforced,11.66,3137779.0,3257779.0,9670191.91,6412412.91
CUST202271,8,1000.0,min_enforced,8.33,0.0,96000.0,134047.45,38047.45
CUST202272,8,1000.0,min_enforced,3.83,2453457.0,2549457.0,3425387.54,875930.54
CUST202273,1,1000.0,min_enforced,5.03,0.0,12000.0,12273.94,273.94
CUST202274,2,3682.56,surplus_based,7.59,1487657.0,1576038.33,1816830.11,240791.77
CUST202275,16,51097.34,surplus_based,5.36,192977.0,10003667.2,15743527.68,5739860.48
CUST202276,6,1000.0,min_enforced,6.25,287803.0,359803.0,500728.05,140925.05
CUST202277,5,1000.0,min_enforced,9.02,64807.0,124807.0,174579.27,49772.27
CUST202278,11,7329.08,surplus_based,4.58,66709.0,1034148.13,1356657.89,322509.76
CUST202279,12,1316.51,surplus_based,3.59,100633.0,290210.34,389429.55,99219.21
CUST202280,15,42375.52,surplus_based,13.24,36163036.0,43790630.11,255550443.62,211759813.51
CUST202281,17,1000.0,min_enforced,4.57,1155908.0,1359908.0,2774821.85,1414913.85
CUST202282,9,1000.0,min_enforced,4.11,4217977.0,4325977.0,6189907.97,1863930.97
CUST202283,14,1000.0,min_enforced,8.65,2835158.0,3003158.0,9369721.75,6366563.75
CUST202284,10,1000.0,min_enforced,9.74,1777989.0,1897989.0,4700562.74,2802573.74
CUST202285,7,1000.0,min_enforced,7.0,1941689.0,2025689.0,3225416.56,1199727.56
CUST202286,9,23820.24,surplus_based,5.79,12010750.0,14583336.17,23274350.0,8691013.83
CUST202287,2,2106.78,surplus_based,7.98,9218889.0,9269451.71,10803502.37,1534050.66
CUST202288,16,72417.66,surplus_based,8.16,22014720.0,35918910.06,104951461.42,69032551.36
CUST202289,10,11287.79,surplus_based,8.03,3066682.0,4421216.73,8676496.22,4255279.49
CUST202290,4,14869.25,surplus_based,11.54,6304673.0,7018397.2,10650159.21,3631762.01
CUST202291,18,1000.0,min_enforced,11.27,946250.0,1162250.0,7118294.64,5956044.64
CUST202292,14,18472.05,surplus_based,7.59,3962122.0,7065425.72,16429972.45,9364546.73
CUST202293,16,25445.64,surplus_based,9.65,15311155.0,20196718.01,77980456.02,57783738.01
CUST202294,9,2245.5,surplus_based,7.63,4897054.0,5139568.2,9834206.76,4694638.56
CUST202295,17,42538.6,surplus_based,8.77,16877245.0,25555118.63,89697700.66,64142582.03
CUST202296,17,41529.66,surplus_based,11.61,20233109.0,28705160.18,155551868.52,126846708.33
CUST202297,2,3495.7,surplus_based,8.82,4986864.0,5070760.91,5996170.93,925410.03
CUST202298,12,1000.0,min_enforced,11.28,0.0,144000.0,291271.64,147271.64
CUST202299,2,1000.0,min_enforced,7.9,0.0,24000.0,25838.62,1838.62
CUST202300,14,6706.93,surplus_based,13.37,1693595.0,2820359.9,12868437.29,10048077.39
CUST202301,14,1000.0,min_enforced,4.79,3490852.0,3658852.0,6959132.9,3300280.9
CUST202302,17,1000.0,min_enforced,7.75,1876818.0,2080818.0,7080649.93,4999831.93
CUST202303,13,1000.0,min_enforced,6.36,0.0,156000.0,238643.57,82643.57
CUST202304,13,19349.51,surplus_based,7.71,19517276.0,22535799.82,56331870.52,33796070.7
CUST202305,10,12945.55,surplus_based,11.69,3666030.0,5219496.23,13901866.51,8682370.28
CUST202306,12,6618.98,surplus_based,9.69,2781218.0,3734351.35,10178899.01,6444547.66
CUST202307,10,3398.74,surplus_based,9.99,2415346.0,2823195.3,6938749.68,4115554.38
CUST202308,14,102692.5,surplus_based,6.7,40975262.0,58227601.3,129578902.7,71351301.4
CUST202309,6,5220.44,surplus_based,9.38,4572650.0,4948521.72,8325368.22,3376846.5
CUST202310,2,6390.16,surplus_based,5.76,3531274.0,3684637.87,4111532.17,426894.29
CUST202311,15,97808.25,surplus_based,7.59,16840425.0,34445910.13,82374343.26,47928433.13
CUST202312,11,1000.0,min_enforced,12.02,3782552.0,3914552.0,13439312.53,9524760.53
CUST202313,11,1000.0,min_enforced,5.42,4383561.0,4515561.0,8011834.43,3496273.43
CUST202314,9,5434.81,surplus_based,5.18,1546462.0,2133421.71,3177010.69,1043588.98
CUST202315,3,1000.0,min_enforced,3.83,1156020.0,1192020.0,1332235.47,140215.47
CUST202316,4,1000.0,min_enforced,7.52,112106.0,160106.0,205355.03,45249.03
CUST202317,5,3869.35,surplus_based,5.31,1904163.0,2136323.7,2730167.06,593843.35
CUST202318,10,1000.0,min_enforced,5.61,2076414.0,2196414.0,3742281.1,1545867.1
CUST202319,9,1758.62,surplus_based,5.44,1092547.0,1282477.89,2002467.47,719989.58
CUST202320,10,1000.0,min_enforced,8.36,6922528.0,7042528.0,15627330.62,8584802.62
CUST202321,10,8675.5,surplus_based,13.51,184151.0,1225211.57,2738596.75,1513385.18
CUST202322,13,1000.0,min_enforced,5.85,1323065.0,1479065.0,3002663.6,1523598.6
CUST202323,8,17665.69,surplus_based,8.1,4959678.0,6655583.82,11594384.37,4938800.55
CUST202324,8,5146.75,surplus_based,6.48,2840723.0,3334811.31,5333679.41,1998868.1
CUST202325,17,1000.0,min_enforced,4.99,3095932.0,3299932.0,7399879.21,4099947.21
CUST202326,9,8688.43,surplus_based,9.34,116665.0,1055015.73,1695260.08,640244.35
CUST202327,2,1000.0,min_enforced,9.6,0.0,24000.0,26239.2,2239.2
CUST202328,2,1000.0,min_enforced,3.55,2047312.0,2071312.0,2219952.84,148640.84
CUST202329,4,1000.0,min_enforced,8.63,0.0,48000.0,56705.96,8705.96
CUST202330,11,3771.9,surplus_based,13.28,664288.0,1162178.35,3680068.99,2517890.63
CUST202331,22,1000.0,min_enforced,5.05,0.0,264000.0,475749.49,211749.49
CUST202332,10,2174.47,surplus_based,9.63,1939170.0,2200106.53,5289878.26,3089771.73
CUST202333,7,16915.69,surplus_based,6.34,14711032.0,16131949.94,24396098.16,8264148.22
CUST202334,10,5282.45,surplus_based,10.97,4030656.0,4664549.77,12526868.97,7862319.2
CUST202335,13,39582.94,surplus_based,7.32,27969007.0,34143946.06,80205548.19,46061602.13
CUST202336,10,107272.41,surplus_based,6.36,37732020.0,50604709.31,87634715.94,37030006.62
CUST202337,12,12976.37,surplus_based,7.72,8649281.0,10517877.91,24118193.39,13600315.48
CUST202338,9,1000.0,min_enforced,10.14,309695.0,417695.0,910146.57,492451.57
CUST202339,16,3651.46,surplus_based,9.27,3613345.0,4314425.32,16464397.29,12149971.97
CUST202340,20,1000.0,min_enforced,7.15,0.0,240000.0,516164.03,276164.03
CUST202341,13,1000.0,min_enforced,5.78,191058.0,347058.0,625839.53,278781.53
CUST202342,13,6056.06,surplus_based,5.36,752103.0,1696848.81,2831089.48,1134240.66
CUST202343,7,1000.0,min_enforced,8.94,0.0,84000.0,114665.95,30665.95
CUST202344,3,1000.0,min_enforced,5.78,305808.0,341808.0,401053.69,59245.69
CUST202345,9,1000.0,min_enforced,7.45,4910923.0,5018923.0,9529932.3,4511009.3
CUST202346,7,1000.0,min_enforced,10.25,3954039.0,4038039.0,7948985.75,3910946.75
CUST202347,18,51015.35,surplus_based,13.27,7052387.0,18071703.15,107521979.46,89450276.31
