Customer_ID,scaled_Current_Net_Worth,scaled_Savings_Rate(%),scaled_Goal_Amount(₹),Primary_Financial_Goal_Education,Primary_Financial_Goal_Emergency_Fund,Primary_Financial_Goal_House,Primary_Financial_Goal_Retirement,Primary_Financial_Goal_Wealth,Current_Net_Worth,Savings_Rate(%),Goal_Amount(₹),Primary_Financial_Goal,cluster,cluster_label
CUST201970,0.0467781069720238,-1.009542423242754,-0.2563461073932709,1.0,0.0,0.0,0.0,0.0,7796212.0,11.59,3932819.0,Education,3,Low NW • Emergency/Liquidity
CUST201971,-0.5325736940096365,-0.20223390439165,-0.356449494449939,0.0,0.0,1.0,0.0,0.0,1387491.0,21.68,3307821.0,House,4,Mid NW • Short-term
CUST201972,-0.1949057320006584,2.680553601476068,2.882686568818556,0.0,0.0,1.0,0.0,0.0,5122734.0,57.71,23531448.0,House,4,Mid NW • Short-term
CUST201973,2.1009942808699917,1.5828060416507808,1.2334558866939047,0.0,0.0,0.0,0.0,1.0,30519708.0,43.99,13234435.0,Wealth,2,High NW • Goal mix
CUST201974,0.0538448071192977,0.3786441775567161,-0.2514948414843249,1.0,0.0,0.0,0.0,0.0,7874383.0,28.94,3963108.0,Education,3,Low NW • Emergency/Liquidity
CUST201975,-0.633894974175749,0.0313975004691254,-0.7401430007218854,1.0,0.0,0.0,0.0,0.0,266687.0,24.6,912221.0,Education,3,Low NW • Emergency/Liquidity
CUST201976,-0.5712840162949342,0.1082078253548595,-0.7536459497700415,1.0,0.0,0.0,0.0,0.0,959282.0,25.56,827915.0,Education,3,Low NW • Emergency/Liquidity
CUST201977,-0.076897236453067,-0.4542677829229657,-0.308974230100888,0.0,0.0,1.0,0.0,0.0,6428130.0,18.53,3604234.0,House,4,Mid NW • Short-term
CUST201978,0.2247268574229714,-0.7295047804301806,-0.7366513834081735,0.0,0.0,0.0,1.0,0.0,9764660.0,15.09,934021.0,Retirement,1,Lower NW • Stability focus
CUST201979,-0.2412578826308603,-0.6534945630953394,-0.1152774002864429,0.0,0.0,0.0,1.0,0.0,4609992.0,16.04,4813585.0,Retirement,1,Lower NW • Stability focus
CUST201980,-0.4333419317875708,-0.7047014463524955,-0.0193314403220694,0.0,0.0,0.0,1.0,0.0,2485181.0,15.4,5412626.0,Retirement,1,Lower NW • Stability focus
CUST201981,-0.6053218061767557,-1.0567487687454449,-0.5500007334323582,0.0,0.0,0.0,1.0,0.0,582760.0,11.0,2099379.0,Retirement,1,Lower NW • Stability focus
CUST201982,-0.109579831928935,0.2938327771620509,-0.0755069180876724,0.0,0.0,1.0,0.0,0.0,6066599.0,27.88,5061893.0,House,4,Mid NW • Short-term
CUST201983,3.238606895836089,2.7301602696314378,2.4854764993942484,0.0,0.0,0.0,0.0,1.0,43103844.0,58.33,21051457.0,Wealth,0,Very High NW • Long-term
CUST201984,-0.600446776577006,0.2906323469584787,-0.4677717042010546,0.0,0.0,1.0,0.0,0.0,636687.0,27.84,2612778.0,House,4,Mid NW • Short-term
CUST201985,-0.6929085332045519,0.1466129877977267,-0.2525573822760297,0.0,0.0,1.0,0.0,0.0,-386114.0,26.04,3956474.0,House,4,Mid NW • Short-term
CUST201986,-0.3114379868272026,-0.8711238169382534,-0.4495465829850008,0.0,0.0,1.0,0.0,0.0,3833668.0,13.32,2726567.0,House,4,Mid NW • Short-term
CUST201987,-0.688388416101485,2.273298858071497,1.9303751747120208,0.0,0.0,1.0,0.0,0.0,-336113.0,52.62,17585668.0,House,4,Mid NW • Short-term
CUST201988,-0.5912310749342798,-0.7039013388016025,-0.665949496290074,0.0,0.0,0.0,1.0,0.0,738630.0,15.41,1375450.0,Retirement,1,Lower NW • Stability focus
CUST201989,-0.4804561589198198,-0.686298972681955,-0.3415036105220016,0.0,0.0,0.0,1.0,0.0,1964009.0,15.63,3401136.0,Retirement,1,Lower NW • Stability focus
CUST201990,-0.6536555365133481,0.0465995439360934,-0.5885606815184207,0.0,0.0,0.0,1.0,0.0,48098.0,24.79,1858629.0,Retirement,1,Lower NW • Stability focus
CUST201991,3.0092743010296803,1.657216043883836,2.044023153959119,0.0,0.0,0.0,0.0,1.0,40566994.0,44.92,18295232.0,Wealth,0,Very High NW • Long-term
CUST201992,0.1616858642016777,0.0441992212834144,-0.1535641052928175,0.0,0.0,0.0,1.0,0.0,9067308.0,24.76,4574541.0,Retirement,1,Lower NW • Stability focus
CUST201993,-0.5899538057886781,-0.4038610072167027,-0.6778829793723098,0.0,0.0,1.0,0.0,0.0,752759.0,19.16,1300943.0,House,4,Mid NW • Short-term
CUST201994,-0.6710777082366588,-0.7271044577775015,-0.03925496107916,0.0,0.0,1.0,0.0,0.0,-144624.0,15.12,5288233.0,House,4,Mid NW • Short-term
CUST201995,2.558534255035481,1.6636169042909803,2.360005071060076,0.0,0.0,0.0,1.0,0.0,35580961.0,45.0,20268073.0,Retirement,0,Very High NW • Long-term
CUST201996,0.2958289566660963,0.0658021251575272,-0.0856521485411194,0.0,0.0,1.0,0.0,0.0,10551183.0,25.03,4998551.0,House,4,Mid NW • Short-term
CUST201997,-0.3714899767906454,-0.8775246773453979,-0.6490462245093442,0.0,0.0,1.0,0.0,0.0,3169380.0,13.24,1480986.0,House,4,Mid NW • Short-term
CUST201998,-0.4433182635237991,-0.4718701490426134,-0.3565978081028058,1.0,0.0,0.0,0.0,0.0,2374824.0,18.31,3306895.0,Education,3,Low NW • Emergency/Liquidity
CUST201999,-0.1987269625749796,0.3650423491915338,-0.3366094201433274,0.0,0.0,1.0,0.0,0.0,5080464.0,28.77,3431693.0,House,4,Mid NW • Short-term
CUST202000,-0.2786947325929865,0.3410391226647418,-0.297892349278148,1.0,0.0,0.0,0.0,0.0,4195870.0,28.47,3673424.0,Education,3,Low NW • Emergency/Liquidity
CUST202001,0.350593148191314,1.081938714791721,1.263830234502358,0.0,0.0,0.0,0.0,1.0,11156978.0,37.73,13424078.0,Wealth,2,High NW • Goal mix
CUST202002,0.0998070602461392,-0.357454769264905,-0.635481451411505,1.0,0.0,0.0,0.0,0.0,8382812.0,19.74,1565678.0,Education,3,Low NW • Emergency/Liquidity
CUST202003,-0.6288332674731846,-1.3311856587017663,-0.8712319287828383,0.0,1.0,0.0,0.0,0.0,322679.0,7.57,93764.0,Emergency_Fund,1,Lower NW • Stability focus
CUST202004,3.9736085283354896,2.018864656887501,0.3109869293362438,0.0,0.0,1.0,0.0,0.0,51234345.0,49.44,7474977.0,House,0,Very High NW • Long-term
CUST202005,-0.4227516900246045,0.0089944890441194,-0.0802878711525487,0.0,0.0,1.0,0.0,0.0,2602329.0,24.32,5032043.0,House,4,Mid NW • Short-term
CUST202006,0.927817191803024,1.5660037830820264,3.794479826156576,0.0,0.0,0.0,0.0,1.0,17542162.0,43.78,29224252.0,Wealth,2,High NW • Goal mix
CUST202007,-0.4834074651549716,-0.3894590713006275,-0.0398780065539462,0.0,0.0,0.0,1.0,0.0,1931362.0,19.34,5284343.0,Retirement,1,Lower NW • Stability focus
CUST202008,-0.6262912948562142,-0.2030340119425429,-0.2717257206645813,0.0,0.0,1.0,0.0,0.0,350798.0,21.67,3836796.0,House,4,Mid NW • Short-term
CUST202009,0.0714773408853443,-0.1606283117452106,-0.2456699268758351,0.0,0.0,0.0,1.0,0.0,8069432.0,22.2,3999476.0,Retirement,1,Lower NW • Stability focus
CUST202010,-0.272156965970443,-0.2502403574452341,-0.5009809890027511,0.0,0.0,1.0,0.0,0.0,4268190.0,21.08,2405435.0,House,4,Mid NW • Short-term
CUST202011,0.071007438909349,0.2346248183959641,-0.1887400675713521,0.0,0.0,0.0,1.0,0.0,8064234.0,27.14,4354919.0,Retirement,1,Lower NW • Stability focus
CUST202012,-0.661022095232068,0.1586146010611229,-0.4650482426963592,0.0,0.0,0.0,1.0,0.0,-33390.0,26.19,2629782.0,Retirement,1,Lower NW • Stability focus
CUST202013,-0.2098527371016621,0.1786172898334495,-0.2415466151270185,0.0,0.0,1.0,0.0,0.0,4957392.0,26.44,4025220.0,House,4,Mid NW • Short-term
CUST202014,0.3087277568671143,1.353975282095364,3.88553816254548,0.0,0.0,0.0,0.0,1.0,10693868.0,41.13,29792777.0,Wealth,2,High NW • Goal mix
CUST202015,0.2511585271708387,-0.3318513276363268,-0.7495437799242254,0.0,0.0,1.0,0.0,0.0,10057044.0,20.06,853527.0,House,4,Mid NW • Short-term
CUST202016,-0.5510622304326087,-0.4038610072167027,-0.6397409042023701,0.0,0.0,0.0,1.0,0.0,1182973.0,19.16,1539084.0,Retirement,1,Lower NW • Stability focus
CUST202017,-0.3530787328242864,-0.6350920894247989,-0.7213842066210019,0.0,0.0,0.0,1.0,0.0,3373043.0,16.27,1029342.0,Retirement,1,Lower NW • Stability focus
CUST202018,-0.5757240385248322,-0.4526675678211797,-0.6038350657725242,1.0,0.0,0.0,0.0,0.0,910167.0,18.55,1763263.0,Education,3,Low NW • Emergency/Liquidity
CUST202019,-0.4476160857136355,-1.048747693236514,-0.6513341948454165,0.0,0.0,0.0,1.0,0.0,2327282.0,11.1,1466701.0,Retirement,1,Lower NW • Stability focus
CUST202020,0.2035549619477735,0.1042072876003944,-0.0679270653642128,1.0,0.0,0.0,0.0,0.0,9530459.0,25.51,5109218.0,Education,3,Low NW • Emergency/Liquidity
CUST202021,0.0088031930312281,0.209021376767386,0.0061829926171195,0.0,0.0,0.0,1.0,0.0,7376138.0,26.82,5571926.0,Retirement,1,Lower NW • Stability focus
CUST202022,-0.2029797652988588,-0.2942462727443525,-0.2935371172600536,1.0,0.0,0.0,0.0,0.0,5033420.0,20.53,3700616.0,Education,3,Low NW • Emergency/Liquidity
CUST202023,-0.4614342593459486,-1.0023414552847163,-0.7581259510490249,0.0,0.0,0.0,1.0,0.0,2174427.0,11.68,799944.0,Retirement,1,Lower NW • Stability focus
CUST202024,-0.5932362491800575,-1.352788562575879,-0.8172215740836003,0.0,1.0,0.0,0.0,0.0,716449.0,7.3,430979.0,Emergency_Fund,1,Lower NW • Stability focus
CUST202025,-0.1447629965771783,-0.1662290646014621,-0.4639981948473364,0.0,0.0,0.0,1.0,0.0,5677407.0,22.13,2636338.0,Retirement,1,Lower NW • Stability focus
CUST202026,-0.2499281978516588,-0.3870587486479482,-0.8040806000413612,0.0,0.0,1.0,0.0,0.0,4514082.0,19.37,513025.0,House,4,Mid NW • Short-term
CUST202027,-0.5949629897809591,-1.0311453271168665,-0.7469929772940338,0.0,0.0,1.0,0.0,0.0,697348.0,11.32,869453.0,House,4,Mid NW • Short-term
CUST202028,-0.3122475236096262,0.1234098688218279,-0.0984268230972824,0.0,0.0,1.0,0.0,0.0,3824713.0,25.75,4918792.0,House,4,Mid NW • Short-term
CUST202029,-0.5348894844904122,-0.4662693961863619,-0.1221176067367501,0.0,0.0,0.0,1.0,0.0,1361874.0,18.38,4770878.0,Retirement,1,Lower NW • Stability focus
CUST202030,0.3001678206983916,0.1458128802468338,-0.3874629043263606,0.0,0.0,0.0,1.0,0.0,10599179.0,26.03,3114188.0,Retirement,1,Lower NW • Stability focus
CUST202031,-0.6655878646048304,-1.4095961986892869,-0.8184146501097398,0.0,1.0,0.0,0.0,0.0,-83896.0,6.59,423530.0,Emergency_Fund,1,Lower NW • Stability focus
CUST202032,-0.1520283066977615,-0.769510157974834,-0.720848932076854,0.0,0.0,0.0,1.0,0.0,5597039.0,14.59,1032684.0,Retirement,1,Lower NW • Stability focus
CUST202033,-0.0405070438741793,-0.1510270211344937,-0.6970103152823149,0.0,0.0,1.0,0.0,0.0,6830674.0,22.32,1181521.0,House,4,Mid NW • Short-term
CUST202034,-0.7270215363307035,1.3611762500534013,2.592180004169423,0.0,0.0,0.0,1.0,0.0,-763468.0,41.22,21717663.0,Retirement,1,Lower NW • Stability focus
CUST202035,0.5292374403512474,0.0610014798521686,-0.3212892284327229,1.0,0.0,0.0,0.0,0.0,13133120.0,24.97,3527345.0,Education,3,Low NW • Emergency/Liquidity
CUST202036,-0.5358202483889977,-0.2014337968407568,-0.1491454475657218,0.0,0.0,1.0,0.0,0.0,1351578.0,21.69,4602129.0,House,4,Mid NW • Short-term
CUST202037,-0.2255875828569173,-0.2910458425407803,-0.3634529099847725,0.0,0.0,1.0,0.0,0.0,4783335.0,20.57,3264095.0,House,4,Mid NW • Short-term
CUST202038,-0.1791138435084172,1.466790446771286,0.9901063366872932,0.0,0.0,0.0,0.0,1.0,5297422.0,42.54,11715076.0,Wealth,3,Low NW • Emergency/Liquidity
CUST202039,-0.2250697685978751,-0.0902188472666209,-0.6015826522733163,0.0,0.0,1.0,0.0,0.0,4789063.0,23.08,1777326.0,House,4,Mid NW • Short-term
CUST202040,2.8524589354264247,0.93551903297829,1.7599715966942626,0.0,0.0,0.0,1.0,0.0,38832321.0,35.9,16521749.0,Retirement,0,Very High NW • Long-term
CUST202041,0.9757104003371876,1.9140505677205104,3.3272421681871385,0.0,0.0,0.0,1.0,0.0,18071951.0,48.13,26307042.0,Retirement,2,High NW • Goal mix
CUST202042,-0.6454939954981866,-0.5846853137185358,-0.3704287769793326,0.0,0.0,1.0,0.0,0.0,138380.0,16.9,3220541.0,House,4,Mid NW • Short-term
CUST202043,0.3062990561193093,-0.0350114262549992,-0.3066165875844733,0.0,0.0,0.0,1.0,0.0,10667002.0,23.77,3618954.0,Retirement,1,Lower NW • Stability focus
CUST202044,-0.5648902577231334,-0.1270237946077017,-0.6676983480996346,0.0,0.0,0.0,1.0,0.0,1030009.0,22.62,1364531.0,Retirement,1,Lower NW • Stability focus
CUST202045,-0.4325758776620255,-0.5390791833176309,-0.6515071740517839,0.0,0.0,0.0,1.0,0.0,2493655.0,17.47,1465621.0,Retirement,1,Lower NW • Stability focus
CUST202046,-0.6040706627854946,-1.020743928955257,-0.7968888293707054,0.0,0.0,0.0,1.0,0.0,596600.0,11.45,557927.0,Retirement,1,Lower NW • Stability focus
CUST202047,-0.1489527901288241,-0.094219385021086,-0.0886784838228895,0.0,0.0,0.0,1.0,0.0,5631060.0,23.03,4979656.0,Retirement,1,Lower NW • Stability focus
CUST202048,0.4716500401476276,0.3714432095986785,-0.211216473115748,0.0,0.0,0.0,1.0,0.0,12496095.0,28.85,4214587.0,Retirement,1,Lower NW • Stability focus
CUST202049,-0.7267822461170714,-0.8135160732739527,-0.6580036644124019,1.0,0.0,0.0,0.0,0.0,-760821.0,14.04,1425060.0,Education,3,Low NW • Emergency/Liquidity
CUST202050,-0.616581192692765,-0.4494671376176075,-0.1955849188336822,0.0,0.0,1.0,0.0,0.0,458210.0,18.59,4312183.0,House,4,Mid NW • Short-term
CUST202051,-0.638640098208068,-0.5982871420837178,-0.249279266149436,1.0,0.0,0.0,0.0,0.0,214197.0,16.73,3976941.0,Education,3,Low NW • Emergency/Liquidity
CUST202052,-0.6376335786619479,0.3330380471558113,-0.3433836382297242,0.0,0.0,1.0,0.0,0.0,225331.0,28.37,3389398.0,House,4,Mid NW • Short-term
CUST202053,-0.4432067996653147,-0.8831254302016494,-0.2612734521198321,0.0,0.0,0.0,1.0,0.0,2376057.0,13.17,3902055.0,Retirement,1,Lower NW • Stability focus
CUST202054,1.3850707770766413,0.9403196782836486,-0.4907436631385066,0.0,0.0,0.0,1.0,0.0,22600247.0,35.96,2469352.0,Retirement,2,High NW • Goal mix
CUST202055,-0.6352213308113402,0.3170358961379501,-0.0960960884574138,0.0,0.0,1.0,0.0,0.0,252015.0,28.17,4933344.0,House,4,Mid NW • Short-term
CUST202056,0.7530113063188816,1.213156353138184,1.383816300003502,0.0,0.0,0.0,1.0,0.0,15608480.0,39.37,14173214.0,Retirement,2,High NW • Goal mix
CUST202057,-0.6445234553646187,-1.822451694950109,-0.8595614381606537,0.0,1.0,0.0,0.0,0.0,149116.0,1.43,166629.0,Emergency_Fund,1,Lower NW • Stability focus
CUST202058,0.4596252323098114,0.9403196782836486,2.127427640964062,0.0,0.0,0.0,1.0,0.0,12363078.0,35.96,18815970.0,Retirement,1,Lower NW • Stability focus
CUST202059,-0.6637067198917703,-1.726438788842941,-0.800139236791094,0.0,1.0,0.0,0.0,0.0,-63087.0,2.63,537633.0,Emergency_Fund,1,Lower NW • Stability focus
CUST202060,-0.6143786740811548,-1.556815988053611,-0.8544129042822467,0.0,1.0,0.0,0.0,0.0,482574.0,4.75,198774.0,Emergency_Fund,1,Lower NW • Stability focus
CUST202061,-0.6545793395708117,0.1874184728932732,-0.4780213628420492,0.0,0.0,0.0,1.0,0.0,37879.0,26.55,2548784.0,Retirement,1,Lower NW • Stability focus
CUST202062,3.0692740394844416,0.6154760126210634,3.3040153852521583,0.0,0.0,0.0,1.0,0.0,41230704.0,31.9,26162025.0,Retirement,0,Very High NW • Long-term
CUST202063,1.4590357708326165,2.810171024720744,0.0054457488329444,0.0,0.0,0.0,0.0,1.0,23418439.0,59.33,5567323.0,Wealth,2,High NW • Goal mix
CUST202064,-0.6719253940444517,-0.2950463802952457,-0.4253339787396581,0.0,0.0,0.0,1.0,0.0,-154001.0,20.52,2877739.0,Retirement,1,Lower NW • Stability focus
CUST202065,-0.3858890642547681,-0.9695370456981004,-0.6716783113394709,0.0,0.0,0.0,1.0,0.0,3010099.0,12.09,1339682.0,Retirement,1,Lower NW • Stability focus
CUST202066,0.4913415364772119,1.3891800143346589,0.5030306865683576,0.0,0.0,0.0,1.0,0.0,12713920.0,41.57,8674007.0,Retirement,1,Lower NW • Stability focus
CUST202067,-0.3875246811173466,-0.5670829475988881,-0.0191637465914521,0.0,0.0,0.0,1.0,0.0,2992006.0,17.12,5413673.0,Retirement,1,Lower NW • Stability focus
CUST202068,-0.3998775524932327,-0.5582817645390644,-0.3048044702318431,0.0,0.0,0.0,1.0,0.0,2855360.0,17.23,3630268.0,Retirement,1,Lower NW • Stability focus
CUST202069,-0.1531822695149182,-0.8159163959266318,0.0425763761434304,0.0,0.0,0.0,1.0,0.0,5584274.0,14.01,5799149.0,Retirement,1,Lower NW • Stability focus
CUST202070,-0.6702809179295363,-1.725638681292048,-0.8549171066356213,0.0,1.0,0.0,0.0,0.0,-135810.0,2.64,195626.0,Emergency_Fund,1,Lower NW • Stability focus
CUST202071,-0.6730671527895116,-0.9335322059079126,-0.0254273556872014,0.0,0.0,1.0,0.0,0.0,-166631.0,12.54,5374566.0,House,4,Mid NW • Short-term
CUST202072,-0.6840820058609138,-1.800048683525103,-0.7997601240304721,0.0,1.0,0.0,0.0,0.0,-288476.0,1.71,540000.0,Emergency_Fund,1,Lower NW • Stability focus
CUST202073,-0.2532458070507839,2.0180645493366085,0.189747725584527,0.0,0.0,0.0,1.0,0.0,4477383.0,49.43,6718017.0,Retirement,1,Lower NW • Stability focus
CUST202074,-0.2967253903109922,-0.6726971443167729,-0.6273684063010111,0.0,0.0,1.0,0.0,0.0,3996417.0,15.8,1616332.0,House,4,Mid NW • Short-term
CUST202075,-0.1808465505445662,0.3298376169522388,0.024131827600781,1.0,0.0,0.0,0.0,0.0,5278255.0,28.33,5683990.0,Education,3,Low NW • Emergency/Liquidity
CUST202076,2.253932638769416,2.806970594517172,1.7051349459527567,0.0,0.0,0.0,0.0,1.0,32211494.0,59.29,16179375.0,Wealth,2,High NW • Goal mix
CUST202077,0.3380859631038035,-0.0254101356442823,0.0223153857679916,0.0,0.0,1.0,0.0,0.0,11018625.0,23.89,5672649.0,House,4,Mid NW • Short-term
CUST202078,0.6608588099183229,1.433185929633777,0.888896683539533,0.0,0.0,0.0,1.0,0.0,14589100.0,42.12,11083171.0,Retirement,1,Lower NW • Stability focus
CUST202079,-0.658379145218563,0.0121949192476916,0.0260746403537776,0.0,0.0,0.0,1.0,0.0,-4154.0,24.36,5696120.0,Retirement,1,Lower NW • Stability focus
CUST202080,-0.4408521369548973,-0.3118486388640002,-0.1914827489878661,1.0,0.0,0.0,0.0,0.0,2402104.0,20.31,4337795.0,Education,3,Low NW • Emergency/Liquidity
CUST202081,0.5868941777644839,0.961922582157761,1.3959823440187429,0.0,0.0,0.0,0.0,1.0,13770912.0,36.23,14249173.0,Wealth,2,High NW • Goal mix
CUST202082,-0.584516123264997,0.1770170747316634,-0.6215870568259768,0.0,0.0,0.0,1.0,0.0,812910.0,26.42,1652428.0,Retirement,1,Lower NW • Stability focus
CUST202083,-0.2181985144052187,0.7434932207639542,2.333924771883761,0.0,0.0,0.0,1.0,0.0,4865072.0,33.5,20105240.0,Retirement,1,Lower NW • Stability focus
CUST202084,-0.6904493674767719,-0.3326514351872197,-0.3990119891722244,1.0,0.0,0.0,0.0,0.0,-358911.0,20.05,3042081.0,Education,3,Low NW • Emergency/Liquidity
CUST202085,-0.3946138005970651,-0.7759110183819785,-0.4151712901996426,1.0,0.0,0.0,0.0,0.0,2913587.0,14.51,2941190.0,Education,3,Low NW • Emergency/Liquidity
CUST202086,-0.6866343745393001,-0.8487208055132476,-0.62530386743983,0.0,0.0,1.0,0.0,0.0,-316710.0,13.6,1629222.0,House,4,Mid NW • Short-term
CUST202087,-0.2407181914425779,0.1146086857620042,-0.5773165526067453,0.0,0.0,1.0,0.0,0.0,4615962.0,25.64,1928832.0,House,4,Mid NW • Short-term
CUST202088,-0.5127804970792451,-0.0430125017639297,-0.5684169326050753,0.0,0.0,0.0,1.0,0.0,1606441.0,23.67,1984397.0,Retirement,1,Lower NW • Stability focus
CUST202089,-0.3806074130528584,-0.0414122866621436,-0.0960727042313678,0.0,0.0,0.0,1.0,0.0,3068524.0,23.69,4933490.0,Retirement,1,Lower NW • Stability focus
CUST202090,0.804996133424712,0.3714432095986785,-0.4789189327239778,0.0,0.0,0.0,1.0,0.0,16183530.0,28.85,2543180.0,Retirement,2,High NW • Goal mix
CUST202091,3.5956755356566106,2.086873798713412,1.014420966631206,0.0,0.0,0.0,0.0,1.0,47053695.0,50.29,11866885.0,Wealth,0,Very High NW • Long-term
CUST202092,3.826556330009171,1.616410558788289,1.524270770761794,0.0,0.0,0.0,0.0,1.0,49607671.0,44.41,15050145.0,Wealth,0,Very High NW • Long-term
CUST202093,-0.5207700962786422,-0.6726971443167729,-0.6474144539959453,0.0,0.0,0.0,1.0,0.0,1518061.0,15.8,1491174.0,Retirement,1,Lower NW • Stability focus
CUST202094,0.076246873061857,2.6077438143447984,1.1418015728726922,0.0,0.0,0.0,1.0,0.0,8122192.0,56.8,12662189.0,Retirement,1,Lower NW • Stability focus
CUST202095,-0.512266298841565,0.4562546099933434,-0.216446691619384,0.0,0.0,0.0,1.0,0.0,1612129.0,29.91,4181932.0,Retirement,1,Lower NW • Stability focus
CUST202096,-0.527899172794411,0.160214816162909,-0.4956687655420224,0.0,0.0,0.0,1.0,0.0,1439200.0,26.21,2438602.0,Retirement,1,Lower NW • Stability focus
CUST202097,0.0288322449549576,-0.1470264833800283,0.0678462357047277,0.0,0.0,0.0,1.0,0.0,7597697.0,22.37,5956922.0,Retirement,1,Lower NW • Stability focus
CUST202098,-0.1581768086206829,0.3994469738799356,-0.3274474483453335,0.0,0.0,1.0,0.0,0.0,5529025.0,29.2,3488896.0,House,4,Mid NW • Short-term
CUST202099,1.156381924473207,0.7122890262791246,2.0413051380961056,0.0,0.0,0.0,0.0,1.0,20070518.0,33.11,18278262.0,Wealth,2,High NW • Goal mix
CUST202100,-0.5889355341731315,-0.4838717623060093,-0.6829056228283049,0.0,0.0,1.0,0.0,0.0,764023.0,18.16,1269584.0,House,4,Mid NW • Short-term
CUST202101,-0.6017289273514463,-0.9687369381472076,-0.5383060577544686,0.0,0.0,0.0,1.0,0.0,622504.0,12.1,2172395.0,Retirement,1,Lower NW • Stability focus
CUST202102,0.6461438629882272,1.0347323692890302,1.220017965014068,0.0,0.0,0.0,0.0,1.0,14426325.0,37.14,13150535.0,Wealth,2,High NW • Goal mix
CUST202103,0.0372148152758729,-0.335851865390792,0.0638468923871411,1.0,0.0,0.0,0.0,0.0,7690424.0,20.01,5931952.0,Education,3,Low NW • Emergency/Liquidity
CUST202104,-0.0727935042098374,-0.5806847759640704,-0.6569701136543568,0.0,0.0,0.0,1.0,0.0,6473525.0,16.95,1431513.0,Retirement,1,Lower NW • Stability focus
CUST202105,-0.6713037999723195,0.1210095461691486,-0.4062745531847453,0.0,0.0,0.0,1.0,0.0,-147125.0,25.72,2996737.0,Retirement,1,Lower NW • Stability focus
CUST202106,-0.3226080576155699,0.0201959947566224,-0.3418191374076903,0.0,0.0,0.0,1.0,0.0,3710106.0,24.46,3399166.0,Retirement,1,Lower NW • Stability focus
CUST202107,-0.232812755140382,-0.2054343345952222,-0.2122444180661793,0.0,0.0,0.0,1.0,0.0,4703411.0,21.64,4208169.0,Retirement,1,Lower NW • Stability focus
CUST202108,-0.1677800573528842,-1.0103425307936469,-0.0336768621716074,0.0,0.0,0.0,1.0,0.0,5422795.0,11.58,5323060.0,Retirement,1,Lower NW • Stability focus
CUST202109,0.504033319455254,0.3754437473531436,-0.2880423046370483,0.0,0.0,1.0,0.0,0.0,12854315.0,28.9,3734923.0,House,4,Mid NW • Short-term
CUST202110,-0.2170946334839262,0.3674426718442131,-0.408150897076036,0.0,0.0,1.0,0.0,0.0,4877283.0,28.8,2985022.0,House,4,Mid NW • Short-term
CUST202111,-0.5719989941187409,0.0041938437387611,-0.1955506433242723,0.0,0.0,1.0,0.0,0.0,951373.0,24.26,4312397.0,House,4,Mid NW • Short-term
CUST202112,-0.2018580754723582,-0.5814848835149633,-0.6765813108443952,0.0,0.0,0.0,1.0,0.0,5045828.0,16.94,1309070.0,Retirement,1,Lower NW • Stability focus
CUST202113,-0.646843765872097,0.1506135255521921,-0.5824847868947663,0.0,0.0,0.0,1.0,0.0,123449.0,26.09,1896564.0,Retirement,1,Lower NW • Stability focus
CUST202114,-0.6757072099859269,-1.2207708166785234,-0.7963293697708523,1.0,0.0,0.0,0.0,0.0,-195835.0,8.95,561420.0,Education,3,Low NW • Emergency/Liquidity
CUST202115,-0.6428033140027029,-0.6574951008498047,-0.3037938232020485,0.0,0.0,0.0,1.0,0.0,168144.0,15.99,3636578.0,Retirement,1,Lower NW • Stability focus
CUST202116,0.3070241588029296,0.2594281524736491,-0.114251697659057,0.0,0.0,0.0,1.0,0.0,10675023.0,27.45,4819989.0,Retirement,1,Lower NW • Stability focus
CUST202117,-0.3879389867649008,-0.5374789682158448,-0.2379097273131443,0.0,0.0,0.0,1.0,0.0,2987423.0,17.49,4047927.0,Retirement,1,Lower NW • Stability focus
CUST202118,-0.1244472845599742,-0.7367057483882182,-0.2264110947358044,0.0,0.0,1.0,0.0,0.0,5902137.0,15.0,4119719.0,House,4,Mid NW • Short-term
CUST202119,1.648293356891699,1.2355593645631897,0.5894650325055706,0.0,0.0,0.0,0.0,1.0,25511984.0,39.65,9213662.0,Wealth,2,High NW • Goal mix
CUST202120,-0.3522509351339846,0.3218365414433083,-0.3002427843276307,0.0,0.0,0.0,1.0,0.0,3382200.0,28.23,3658749.0,Retirement,1,Lower NW • Stability focus
CUST202121,0.2946528457180972,0.0866049214807467,-0.5483803347001186,0.0,0.0,0.0,1.0,0.0,10538173.0,25.29,2109496.0,Retirement,1,Lower NW • Stability focus
CUST202122,1.1126522029352806,1.1243444149890536,-0.1181096144588451,0.0,0.0,1.0,0.0,0.0,19586785.0,38.26,4795902.0,House,2,High NW • Goal mix
CUST202123,-0.1421519579521932,-0.2054343345952222,-0.5561110637313542,0.0,0.0,0.0,1.0,0.0,5706290.0,21.64,2061229.0,Retirement,1,Lower NW • Stability focus
CUST202124,-0.2373428163021945,0.2370251410486434,-0.5467424778813104,0.0,0.0,0.0,1.0,0.0,4653300.0,27.17,2119722.0,Retirement,1,Lower NW • Stability focus
CUST202125,2.2443023602775334,2.4941285421179837,-0.1968433425600049,0.0,0.0,0.0,0.0,1.0,32104965.0,55.38,4304326.0,Wealth,2,High NW • Goal mix
