Customer_ID,Age,Gender,Occupation,Marital_Status,Number_of_Dependents,Annual_Income,Salary_Bracket,Monthly_Expenses,Expense_Growth_Rate(%),Savings_Rate(%),Loan_EMI_Obligations,Current_Net_Worth,Debt_to_Income_Ratio,Credit_Score,Risk_Taking_Ability,Investment_Experience(Years),Financial_Knowledge_Score,Past_Investment_Returns(%),Preferred_Investment_Horizon,Primary_Financial_Goal,Goal_Amount(₹),Goal_Timeline(Years),Current_Investment_Type,Pandemic_Impact_Factor,War_Impact_Factor,Inflation_Rate_At_Investment_Start,GDP_Growth_Rate,Market_Volatility_Index,RealEstate_%,Equity_%,Debt_%,Cash_%,Gold_%,Health_Insurance_Coverage(₹),Life_Insurance_Coverage(₹),Emergency_Fund_Balance(₹),Insurance_Type,Insurance_Times
CUST202227,22,Male,Self-employed,Married,0,444091.0,Low,20882.0,5.01,18.96,10.8,48258.0,0.4,714,Medium,0.0,4.9,25.0,Long,Retirement,5674785.0,6,SIPs,-0.019,-0.01,5.32,5.96,18.2,20.17,39.98,21.17,10.94,7.74,156600.0,4440900.0,125300.0,Both,Medium
CUST202228,51,Female,Salaried,Divorced,3,488142.0,Low,22055.0,10.43,12.29,19.1,1368085.0,0.37,617,Medium,4.5,5.6,-3.61,Short,Retirement,857848.0,17,Mutual Funds,-0.014,-0.063,8.07,7.37,34.0,21.02,27.04,27.23,17.27,7.43,226100.0,5857700.0,154400.0,Both,High
CUST202229,49,Female,Salaried,Single,1,1063375.0,Medium,52655.0,4.86,26.35,24.28,7273566.0,0.22,749,High,14.8,7.2,13.08,Medium,Retirement,2350381.0,8,Crypto,-0.076,-0.019,5.11,6.04,26.3,22.67,55.91,10.86,7.26,3.3,487100.0,10633800.0,368600.0,Both,High
CUST202230,34,Male,Salaried,Married,3,544487.0,Low,18022.0,6.58,17.3,16.16,1302243.0,0.24,783,High,5.6,5.6,-5.45,Medium,House,2547956.0,10,Crypto,-0.026,-0.07,8.07,7.37,34.0,18.75,64.0,7.18,7.54,2.53,175700.0,7078300.0,162200.0,Both,High
CUST202231,56,Male,Salaried,Single,2,1976427.0,High,64184.0,8.58,49.2,20.78,34279738.0,0.34,784,Medium,7.5,6.8,5.6,Short,Retirement,23847694.0,5,Stocks,-0.026,-0.059,8.07,7.37,34.0,21.84,42.08,22.52,7.95,5.61,706000.0,21740700.0,770200.0,Both,High
CUST202232,57,Female,Salaried,Married,2,2628336.0,High,86551.0,4.7,50.37,3.91,50752409.0,0.24,814,High,19.8,4.7,-12.76,Short,Retirement,18113959.0,19,Mutual Funds,-0.139,-0.044,6.79,-6.2,38.5,22.8,55.41,7.44,11.37,2.98,1125200.0,34168400.0,865500.0,Both,High
CUST202233,27,Non-binary,Salaried,Divorced,1,2098140.0,High,72342.0,9.92,34.78,14.23,4182582.0,0.22,774,High,2.0,6.0,25.0,Long,Retirement,23259050.0,15,Stocks,0.009,-0.075,5.0,6.0,20.0,9.98,62.94,15.04,4.96,7.08,560700.0,18883300.0,723400.0,Both,Medium
CUST202234,47,Female,Salaried,Single,1,2833244.0,High,92715.0,7.89,52.64,18.56,41282282.0,0.02,829,Medium,6.4,1.0,-11.09,Medium,Retirement,8697722.0,16,SIPs,-0.197,-0.05,5.11,6.04,26.3,24.27,24.99,29.8,14.59,6.35,904000.0,28332400.0,1019900.0,Both,Medium
CUST202235,23,Male,Salaried,Married,2,1068455.0,Medium,33815.0,4.91,27.08,25.02,958611.0,0.33,544,Low,0.2,3.2,16.03,Long,Education,1872490.0,5,Bonds,-0.08,-0.053,5.0,6.0,20.0,18.58,21.31,34.96,14.34,10.82,321200.0,12821500.0,372000.0,Both,High
CUST202236,44,Prefer_not_to_say,Salaried,Married,1,411145.0,Low,19419.0,5.51,24.06,18.1,2457187.0,0.25,658,Medium,12.0,3.4,14.61,Medium,Retirement,2361243.0,8,Mutual Funds,-0.08,-0.074,5.0,6.0,20.0,24.61,29.45,24.74,14.9,6.3,179600.0,4522600.0,233000.0,Both,High
CUST202237,53,Male,Self-employed,Married,1,1367584.0,Medium,43191.0,6.99,29.47,2.0,14256766.0,0.24,755,High,13.5,3.9,2.22,Short,House,2204640.0,20,Crypto,-0.161,-0.032,5.0,6.0,20.0,19.9,52.42,15.33,8.66,3.69,464300.0,16411000.0,388700.0,Both,High
CUST202238,53,Male,Self-employed,Single,1,2016435.0,High,67715.0,4.44,46.31,17.16,33313086.0,0.04,832,Medium,16.7,5.4,23.78,Short,Wealth,23055507.0,10,SIPs,-0.147,-0.056,5.0,6.0,20.0,25.26,31.98,24.39,13.42,4.96,660200.0,20164400.0,812600.0,Both,High
CUST202239,25,Female,Salaried,Married,0,468057.0,Low,17520.0,3.02,29.23,22.47,287663.0,0.41,627,Medium,0.7,5.5,7.73,Long,Education,5604024.0,8,Stocks,-0.145,-0.019,5.0,6.0,20.0,16.48,40.61,29.74,8.34,4.83,131400.0,4680600.0,126100.0,Both,High
CUST202240,34,Male,Business,Married,0,731030.0,Medium,28307.0,0.0,16.72,29.99,284226.0,0.64,550,Medium,2.6,9.7,17.6,Medium,Retirement,651738.0,15,SIPs,-0.06,-0.044,5.0,6.0,20.0,21.03,29.11,25.53,17.02,7.31,212300.0,7310300.0,186800.0,Both,Medium
CUST202241,38,Male,Self-employed,Single,3,649810.0,Medium,28349.0,5.32,22.77,5.91,2000757.0,0.22,684,Low,2.8,5.5,7.75,Medium,Retirement,914284.0,3,Bonds,-0.141,-0.029,5.0,6.0,20.0,18.28,22.93,38.44,15.06,5.29,262200.0,7147900.0,283500.0,Both,High
CUST202242,54,Female,Salaried,Married,1,1900500.0,High,86298.0,2.94,48.51,13.43,29092371.0,0.24,834,High,10.3,6.2,25.0,Short,Wealth,6526008.0,26,Stocks,-0.037,-0.081,6.17,7.46,22.6,14.87,53.79,17.65,7.26,6.43,927700.0,22806000.0,863000.0,Both,High
CUST202243,25,Male,Self-employed,Married,0,2496567.0,High,96249.0,6.33,44.04,8.36,7530909.0,0.09,810,Low,0.5,8.7,1.39,Long,Wealth,10184944.0,16,SIPs,-0.065,-0.08,5.83,7.31,26.1,19.32,15.86,38.17,14.89,11.76,818100.0,24965700.0,962500.0,Both,High
CUST202244,35,Female,Salaried,Married,0,948090.0,Medium,38360.0,8.1,19.35,25.31,2716967.0,0.32,704,Low,7.5,7.6,-7.09,Medium,House,3236025.0,14,SIPs,-0.065,-0.058,6.79,-6.2,38.5,15.56,15.13,39.41,20.49,9.41,326100.0,9480900.0,460300.0,Both,Medium
CUST202245,46,Female,Self-employed,Single,2,999292.0,Medium,48822.0,3.45,28.53,14.05,7492520.0,0.23,650,Low,8.8,10.0,14.22,Medium,Education,5871278.0,11,Bonds,-0.157,0.034,5.0,6.0,20.0,13.53,20.49,42.02,15.97,8.0,463800.0,10992200.0,439400.0,Both,High
CUST202246,41,Male,Salaried,Married,0,395505.0,Low,17735.0,6.51,20.1,9.35,1506756.0,0.4,763,Low,4.8,3.9,7.73,Medium,Education,1800915.0,11,Mutual Funds,-0.096,-0.099,5.0,6.0,20.0,11.9,19.8,44.6,15.55,8.15,150700.0,3955100.0,177400.0,Both,High
CUST202247,37,Male,Self-employed,Married,1,2679324.0,High,93830.0,7.18,37.59,12.01,18212345.0,0.15,762,High,7.8,5.3,17.88,Medium,Retirement,29188800.0,15,Stocks,-0.16,-0.108,6.79,-6.2,38.5,14.07,66.19,15.21,2.33,2.2,961800.0,29472600.0,844500.0,Both,High
CUST202248,72,Male,Retired,Single,4,1468277.0,Medium,50940.0,8.33,14.53,21.22,10268024.0,0.28,566,Low,12.2,4.5,-3.63,Short,Retirement,2303188.0,2,Bonds,-0.037,0.017,5.11,6.04,26.3,13.85,13.95,47.01,15.93,9.26,598500.0,19087600.0,509400.0,Both,High
CUST202249,25,Male,Self-employed,Single,1,313908.0,Low,12273.0,9.02,15.38,23.09,200901.0,0.37,757,Medium,0.5,3.4,-2.05,Long,Retirement,1171738.0,6,Stocks,-0.07,-0.055,6.79,-6.2,38.5,16.45,32.3,30.42,14.45,6.38,82800.0,2825200.0,122700.0,Both,Medium
CUST202250,33,Male,Salaried,Married,2,1249211.0,Medium,56103.0,9.28,15.54,20.31,2128433.0,0.3,728,Medium,5.1,10.0,15.91,Medium,House,2646818.0,18,Stocks,-0.075,-0.046,5.0,6.0,20.0,23.62,33.51,25.6,11.6,5.67,533000.0,14990500.0,561000.0,Both,High
CUST202251,37,Male,Business,Single,4,1427743.0,Medium,68478.0,4.5,19.76,19.77,4529124.0,0.05,684,Medium,4.2,1.2,3.2,Medium,Retirement,2132399.0,13,Bonds,-0.025,0.01,5.0,6.0,20.0,15.8,32.25,28.04,15.26,8.64,667700.0,17132900.0,547800.0,Both,High
CUST202252,43,Male,Self-employed,Divorced,4,1441045.0,Medium,49958.0,7.4,23.29,18.87,8457169.0,0.11,610,High,12.5,5.9,23.8,Medium,House,3429901.0,5,Crypto,-0.034,-0.076,6.17,7.46,22.6,18.34,59.65,6.59,11.68,3.74,487100.0,17292500.0,499600.0,Both,High
CUST202253,38,Female,Self-employed,Single,3,334376.0,Low,16259.0,6.8,24.25,4.66,1280621.0,0.26,803,Medium,6.2,2.2,6.2,Medium,House,2134279.0,7,Mutual Funds,-0.132,-0.095,5.0,6.0,20.0,22.25,26.5,29.37,14.02,7.86,150400.0,3678100.0,130100.0,Both,High
CUST202254,61,Male,Retired,Single,2,969938.0,Medium,45338.0,5.76,10.76,29.92,4013225.0,0.33,665,High,5.0,6.5,7.84,Short,Retirement,1954590.0,10,Crypto,-0.024,0.012,5.83,7.31,26.1,21.67,48.06,15.46,7.99,6.82,476000.0,10669300.0,498700.0,Both,High
CUST202255,33,Female,Self-employed,Married,1,786589.0,Medium,27638.0,5.6,21.15,11.87,1687052.0,0.24,668,Medium,4.6,6.7,22.18,Medium,Retirement,5194244.0,9,Mutual Funds,0.0,-0.032,5.0,6.0,20.0,17.77,28.72,23.18,20.77,9.56,228000.0,8652500.0,331700.0,Both,High
CUST202256,39,Female,Self-employed,Married,1,337059.0,Low,16127.0,5.54,20.76,30.06,1524242.0,0.31,701,High,4.6,8.0,25.0,Medium,Retirement,4681423.0,10,Stocks,-0.027,-0.031,5.11,6.04,26.3,13.23,68.59,8.59,6.59,3.0,149200.0,3707600.0,129000.0,Both,High
CUST202257,40,Male,Salaried,Married,0,159347.0,Low,10561.0,6.93,7.53,29.99,291278.0,0.65,491,Low,3.5,5.9,15.37,Medium,Emergency_Fund,150309.0,4,Bonds,0.002,-0.04,4.45,7.2,12.7,10.74,18.11,41.38,19.58,10.19,89800.0,1593500.0,63400.0,Both,High
CUST202258,29,Female,Salaried,Married,4,1010040.0,Medium,49602.0,6.47,25.83,15.68,1154616.0,0.4,806,Low,3.5,6.7,6.09,Long,Retirement,3408436.0,15,SIPs,-0.087,-0.051,5.11,6.04,26.3,19.31,17.25,32.57,18.83,12.04,508400.0,14140600.0,347200.0,Both,High
CUST202259,43,Female,Salaried,Married,4,1145401.0,Medium,55955.0,3.5,16.92,20.61,3634513.0,0.45,683,Low,3.6,5.6,10.25,Medium,House,4145146.0,14,Mutual Funds,-0.173,-0.088,5.0,6.0,20.0,13.92,17.17,42.16,15.66,11.09,629500.0,16035600.0,369300.0,Both,High
CUST202260,58,Female,Salaried,Single,3,1256505.0,Medium,39772.0,5.56,15.73,22.0,7401098.0,0.12,810,Low,15.8,3.7,25.0,Short,House,4659241.0,18,Bonds,-0.003,-0.012,4.45,7.2,12.7,16.14,13.34,41.23,19.33,9.96,467300.0,15078100.0,437500.0,Both,High
CUST202261,46,Male,Business,Single,1,532922.0,Low,23021.0,5.48,27.45,20.76,4029551.0,0.1,676,Medium,5.6,4.7,15.15,Medium,Retirement,2700673.0,13,Stocks,-0.122,-0.06,5.83,7.31,26.1,22.72,38.47,24.42,7.83,6.56,201400.0,5329200.0,207200.0,Both,Medium
CUST202262,31,Male,Salaried,Single,1,1979572.0,High,61614.0,5.92,44.63,15.38,8578578.0,0.12,848,High,2.5,5.3,-20.0,Medium,Wealth,18136459.0,8,Stocks,-0.172,-0.061,5.83,7.31,26.1,15.08,49.7,19.49,11.81,3.92,446700.0,17816100.0,369700.0,Both,Medium
CUST202263,22,Female,Salaried,Married,2,523290.0,Low,16565.0,7.18,18.72,14.73,-61568.0,0.41,800,Low,0.0,2.3,11.42,Long,Retirement,2918609.0,12,SIPs,-0.025,-0.009,5.0,6.0,20.0,14.89,17.88,39.22,19.85,8.16,149100.0,6279500.0,59600.0,Both,High
CUST202264,22,Female,Student,Single,3,488869.0,Low,22809.0,10.28,12.83,22.9,-339808.0,0.49,546,Low,0.4,7.8,8.09,Long,Education,3494394.0,10,Mutual Funds,-0.076,-0.065,5.0,6.0,20.0,13.73,17.57,41.66,18.06,8.98,188200.0,5377600.0,123200.0,None,High
CUST202265,32,Female,Salaried,Single,1,2924271.0,High,98816.0,6.29,53.19,14.83,16831014.0,0.23,736,Low,3.7,10.0,-3.08,Medium,Retirement,22530774.0,14,SIPs,-0.012,-0.029,4.45,7.2,12.7,18.77,16.6,35.47,16.56,12.6,765800.0,26318400.0,691700.0,Both,Medium
CUST202266,57,Female,Retired,Single,3,1076585.0,Medium,46223.0,7.04,19.39,13.89,6970429.0,0.49,701,Medium,23.6,6.3,6.58,Short,Retirement,4105644.0,6,SIPs,-0.03,-0.022,5.32,5.96,18.2,18.92,40.86,21.2,11.04,7.98,543100.0,12919000.0,332800.0,Both,High
CUST202267,55,Male,Business,Divorced,0,1180725.0,Medium,35117.0,3.73,15.31,25.91,5816249.0,0.21,732,High,5.0,8.3,25.0,Short,Retirement,977570.0,4,Crypto,-0.175,-0.056,6.17,7.46,22.6,21.89,52.57,15.66,4.3,5.58,333600.0,10626500.0,316100.0,Life,Medium
CUST202268,28,Female,Self-employed,Married,1,676730.0,Medium,22925.0,11.03,14.34,11.09,342907.0,0.35,593,Medium,3.2,4.9,7.01,Long,Retirement,5086724.0,5,SIPs,-0.042,-0.038,5.0,6.0,20.0,16.07,30.53,28.91,18.31,6.18,189100.0,7444000.0,160500.0,Both,High
CUST202269,49,Female,Business,Single,4,887849.0,Medium,28590.0,12.45,12.81,15.85,3509706.0,0.26,619,Medium,7.0,3.6,11.57,Medium,House,2713939.0,5,SIPs,-0.067,0.007,5.32,5.96,18.2,17.04,28.61,25.66,20.11,8.58,293000.0,11542000.0,285900.0,Both,High
CUST202270,48,Male,Salaried,Married,4,1350554.0,Medium,48551.0,6.67,10.26,24.18,3137779.0,0.31,784,Medium,8.6,5.3,24.92,Medium,Education,4127253.0,10,Mutual Funds,-0.132,-0.059,6.17,7.46,22.6,15.01,39.43,26.63,12.81,6.12,594700.0,20258300.0,339900.0,Both,High
CUST202271,23,Male,Student,Single,0,1306796.0,Medium,54107.0,4.11,12.09,26.05,-567540.0,0.58,706,Medium,1.7,4.6,8.07,Long,Retirement,5543397.0,8,Mutual Funds,-0.018,-0.07,5.0,6.0,20.0,19.5,38.53,21.48,12.7,7.79,351700.0,10454400.0,259700.0,None,Medium
CUST202272,50,Male,Salaried,Divorced,0,444076.0,Low,21331.0,4.69,19.37,18.71,2453457.0,0.41,713,Low,12.1,4.5,-5.63,Medium,Retirement,5722719.0,8,Mutual Funds,-0.158,-0.07,5.83,7.31,26.1,13.24,19.1,39.23,16.5,11.93,170600.0,3996700.0,76800.0,Life,Medium
CUST202273,25,Female,Student,Divorced,1,153624.0,Low,10851.0,6.73,1.56,16.87,-171363.0,0.77,601,Low,2.4,7.3,1.93,Long,Education,154016.0,1,Mutual Funds,-0.053,-0.085,5.0,6.0,20.0,20.93,14.32,35.91,19.18,9.66,73200.0,1382600.0,45600.0,None,Medium
CUST202274,50,Male,Salaried,Married,1,433667.0,Low,19716.0,6.21,12.19,2.0,1487657.0,0.31,691,Low,6.1,5.6,14.01,Medium,Retirement,2637376.0,2,Bonds,-0.109,-0.052,5.0,6.0,20.0,11.85,18.34,43.34,15.53,10.94,202100.0,5204000.0,197200.0,Both,High
CUST202275,23,Male,Salaried,Married,0,1911372.0,High,82911.0,8.76,43.78,11.7,192977.0,0.31,778,Medium,0.4,4.5,-13.21,Long,Retirement,6685109.0,16,SIPs,-0.011,0.015,6.79,-6.2,38.5,21.37,31.17,22.74,14.94,9.79,663300.0,19113700.0,912000.0,Both,Medium
CUST202276,50,Prefer_not_to_say,Salaried,Married,4,227784.0,Low,13410.0,7.43,5.33,13.86,287803.0,0.36,599,Low,5.2,6.9,7.75,Medium,Emergency_Fund,585081.0,6,SIPs,-0.154,-0.045,6.17,7.46,22.6,16.91,14.7,42.81,14.99,10.6,157600.0,3416800.0,120700.0,Both,High
CUST202277,22,Female,Salaried,Single,0,827029.0,Medium,25942.0,9.03,25.77,24.73,64807.0,0.45,738,Medium,0.0,5.3,14.88,Long,Retirement,3137783.0,5,SIPs,-0.126,-0.017,5.0,6.0,20.0,17.86,26.06,33.16,14.85,8.07,155700.0,6616200.0,155700.0,Health,Medium
CUST202278,23,Female,Student,Single,1,1342733.0,Medium,60576.0,9.37,23.74,17.19,66709.0,0.21,716,Low,2.6,6.1,0.59,Long,Retirement,3776346.0,11,Bonds,-0.087,-0.037,5.0,6.0,20.0,12.22,15.24,45.51,21.43,5.6,439200.0,12084600.0,363500.0,None,Medium
CUST202279,24,Male,Student,Married,2,359048.0,Low,14222.0,6.57,19.13,14.73,100633.0,0.39,745,Low,1.5,4.1,-6.48,Long,Education,849263.0,12,Mutual Funds,-0.034,-0.022,5.0,6.0,20.0,19.21,11.13,43.25,14.36,12.05,128000.0,4308600.0,113800.0,None,High
CUST202280,73,Male,Retired,Single,1,2074689.0,High,43932.0,5.86,33.62,9.11,36163036.0,0.06,896,High,12.0,2.0,23.04,Short,Retirement,16897240.0,15,Stocks,-0.053,-0.044,5.0,6.0,20.0,16.28,60.0,13.92,5.97,3.83,472300.0,20746900.0,439300.0,Both,High
CUST202281,28,Female,Self-employed,Single,2,1422426.0,Medium,61694.0,7.05,12.08,18.02,1155908.0,0.08,807,Low,3.1,8.9,-2.13,Long,House,3174318.0,17,Bonds,-0.173,-0.065,5.83,7.31,26.1,20.45,20.92,37.02,15.95,5.66,493600.0,14224300.0,431900.0,Both,High
CUST202282,58,Male,Salaried,Single,1,751987.0,Medium,37352.0,3.56,14.09,25.63,4217977.0,0.05,820,Low,12.3,10.0,-0.5,Short,House,5492351.0,9,Bonds,-0.155,-0.021,5.83,7.31,26.1,10.43,10.27,51.55,21.05,6.7,364200.0,7519900.0,448200.0,Both,High
CUST202283,46,Male,Salaried,Married,2,989451.0,Medium,45846.0,9.04,12.85,12.57,2835158.0,0.5,683,Low,6.6,4.6,20.49,Medium,Education,3509792.0,14,Bonds,-0.004,-0.01,5.32,5.96,18.2,11.86,15.07,43.49,18.78,10.8,504300.0,12862900.0,220100.0,Both,High
CUST202284,39,Male,Salaried,Single,4,470706.0,Low,17434.0,5.32,19.69,18.85,1777989.0,0.15,736,Medium,3.1,5.5,15.43,Medium,House,3058595.0,10,SIPs,-0.094,-0.069,5.83,7.31,26.1,23.52,35.96,21.01,12.67,6.84,161300.0,5648500.0,139500.0,Both,High
CUST202285,38,Male,Business,Single,0,776921.0,Medium,26158.0,2.92,13.01,26.85,1941689.0,0.27,765,Low,7.4,7.3,10.91,Medium,Retirement,5827337.0,7,SIPs,-0.12,-0.098,5.83,7.31,26.1,17.24,18.29,34.19,18.01,12.27,183100.0,6215400.0,287700.0,Life,Medium
CUST202286,51,Female,Business,Single,1,1485670.0,Medium,51636.0,6.12,28.03,8.79,12010750.0,0.27,698,Low,11.7,2.8,5.94,Short,Retirement,3988959.0,9,SIPs,-0.038,0.021,5.32,5.96,18.2,15.64,16.02,40.76,19.94,7.64,477600.0,14856700.0,568000.0,Both,Medium
CUST202287,70,Male,Retired,Single,4,653265.0,Medium,19184.0,3.27,27.79,23.92,9218889.0,0.48,763,High,28.5,5.1,-19.13,Short,Retirement,4350707.0,2,Stocks,-0.048,-0.022,8.07,7.37,34.0,21.91,63.76,9.59,2.14,2.6,215800.0,8492400.0,92100.0,Both,High
CUST202288,40,Male,Salaried,Married,0,2915169.0,High,63121.0,8.08,38.78,8.97,22014720.0,0.0,854,Medium,6.7,7.5,7.67,Medium,Retirement,7237192.0,16,Stocks,-0.096,-0.073,5.0,6.0,20.0,25.76,34.32,19.07,12.43,8.41,599600.0,29151700.0,441800.0,Both,High
CUST202289,40,Male,Salaried,Single,1,639233.0,Medium,30806.0,6.95,28.22,7.03,3066682.0,0.37,556,Medium,10.2,6.0,6.11,Medium,Retirement,4133743.0,10,Stocks,-0.091,-0.023,5.0,6.0,20.0,23.25,36.9,23.9,8.17,7.78,238700.0,5753100.0,277300.0,Both,Medium
CUST202290,53,Male,Self-employed,Married,0,760900.0,Medium,32906.0,5.45,28.96,5.51,6304673.0,0.27,820,High,14.6,6.7,15.89,Short,Education,745610.0,4,Stocks,-0.038,-0.014,4.45,7.2,12.7,13.87,58.85,10.21,13.11,3.96,312600.0,8369900.0,263200.0,Both,High
CUST202291,35,Male,Business,Divorced,1,470179.0,Low,15126.0,6.37,11.65,22.13,946250.0,0.25,695,Medium,6.3,5.2,25.0,Medium,House,2396965.0,18,SIPs,-0.071,-0.062,5.0,6.0,20.0,20.52,30.31,28.67,15.02,5.49,117200.0,4231600.0,105900.0,Both,Medium
CUST202292,35,Male,Salaried,Married,4,1324161.0,Medium,44954.0,6.95,26.97,10.23,3962122.0,0.25,618,Medium,5.0,6.6,5.51,Medium,House,3871310.0,14,Stocks,-0.001,-0.078,5.0,6.0,20.0,17.77,35.3,23.77,14.82,8.35,505700.0,18538300.0,494500.0,Both,High
CUST202293,46,Male,Business,Widowed,1,1681430.0,High,63373.0,4.9,36.54,18.38,15311155.0,0.03,830,Medium,11.9,6.2,15.78,Medium,Retirement,2666633.0,16,Mutual Funds,-0.008,0.008,4.45,7.2,12.7,23.69,31.48,29.37,9.97,5.49,586200.0,16814300.0,507000.0,Both,Medium
CUST202294,46,Male,Salaried,Single,0,1113472.0,Medium,49315.0,11.71,15.85,13.43,4897054.0,0.36,714,Medium,5.6,4.3,6.12,Medium,Retirement,4929634.0,9,Bonds,-0.051,-0.099,6.79,-6.2,38.5,25.08,29.95,25.73,12.09,7.15,419200.0,10021200.0,542500.0,Life,Medium
CUST202295,43,Female,Salaried,Married,3,2264699.0,High,85335.0,4.4,31.1,8.56,16877245.0,0.16,754,High,3.5,4.2,2.08,Medium,Retirement,20818660.0,17,Stocks,-0.146,-0.072,5.11,6.04,26.3,18.02,55.46,13.6,9.31,3.61,1002700.0,29441100.0,682700.0,Both,High
CUST202296,45,Female,Business,Married,3,2148086.0,High,52483.0,4.63,37.82,14.62,20233109.0,0.28,829,High,6.2,5.9,14.73,Medium,Wealth,17770147.0,17,Stocks,-0.021,-0.017,5.32,5.96,18.2,18.43,60.09,11.56,6.19,3.73,669200.0,30073200.0,577300.0,Both,High
CUST202297,50,Female,Salaried,Married,4,944785.0,Medium,38265.0,8.16,18.74,14.3,4986864.0,0.23,632,Medium,12.1,2.3,13.01,Medium,Retirement,5928518.0,2,Mutual Funds,-0.003,-0.016,5.32,5.96,18.2,20.33,30.45,21.29,18.6,9.34,449600.0,14171800.0,420900.0,Both,High
CUST202298,25,Female,Salaried,Single,3,528700.0,Low,22330.0,6.88,14.53,25.23,-35084.0,0.11,777,Medium,1.0,8.6,24.66,Long,Retirement,775526.0,12,Stocks,-0.141,-0.036,5.0,6.0,20.0,20.42,31.2,26.4,14.13,7.85,184200.0,5815700.0,223300.0,Both,High
CUST202299,22,Male,Self-employed,Single,0,191402.0,Low,12088.0,8.98,6.21,32.09,-349569.0,0.64,475,Low,0.0,5.7,13.99,Long,Emergency_Fund,597789.0,2,SIPs,-0.031,0.008,4.45,7.2,12.7,15.65,23.3,33.44,15.28,12.33,72500.0,1531200.0,58000.0,Health,Medium
CUST202300,34,Female,Self-employed,Married,2,603775.0,Medium,28240.0,7.11,22.4,9.07,1693595.0,0.42,677,High,2.9,6.4,25.0,Medium,Retirement,1331352.0,14,Stocks,-0.011,-0.103,5.0,6.0,20.0,23.35,53.49,11.47,8.33,3.36,254200.0,7245300.0,203300.0,Both,High
CUST202301,49,Female,Salaried,Married,2,658265.0,Medium,29651.0,5.52,19.15,26.12,3490852.0,0.46,738,Low,15.4,10.0,1.65,Medium,Retirement,1375343.0,14,Bonds,-0.007,-0.006,8.07,7.37,34.0,12.39,16.61,41.36,24.07,5.56,326200.0,8557400.0,213500.0,Both,High
CUST202302,31,Male,Self-employed,Single,3,1214508.0,Medium,36912.0,4.1,19.11,21.37,1876818.0,0.31,820,Medium,1.6,8.7,5.35,Medium,House,870945.0,17,Stocks,-0.114,-0.078,5.0,6.0,20.0,20.86,34.38,30.55,6.95,7.26,323000.0,13359600.0,332200.0,Both,High
CUST202303,29,Female,Salaried,Married,1,318790.0,Low,9867.0,5.46,12.37,20.4,-62367.0,0.46,820,Low,3.9,7.0,9.07,Long,Retirement,1315806.0,13,Mutual Funds,-0.07,-0.021,5.0,6.0,20.0,19.63,12.1,45.95,16.36,5.96,81400.0,3506700.0,71000.0,Both,High
CUST202304,58,Female,Retired,Single,3,1609107.0,High,67953.0,4.86,31.27,16.84,19517276.0,0.01,600,Medium,22.4,4.6,6.43,Short,Retirement,24188654.0,13,Stocks,-0.097,-0.04,5.0,6.0,20.0,22.71,31.61,25.83,12.93,6.91,798400.0,19309300.0,815400.0,Both,High
CUST202305,37,Male,Salaried,Married,2,841531.0,Medium,31063.0,9.4,29.74,11.28,3666030.0,0.31,637,High,3.7,7.6,16.14,Medium,House,5234789.0,10,Stocks,-0.038,-0.034,5.0,6.0,20.0,17.38,54.45,19.64,3.05,5.48,310600.0,10098400.0,279600.0,Both,High
CUST202306,39,Male,Self-employed,Married,4,1146144.0,Medium,41515.0,8.8,16.15,9.22,2781218.0,0.12,724,Medium,8.2,6.1,15.33,Medium,Retirement,2771674.0,12,SIPs,0.004,-0.047,5.0,6.0,20.0,19.82,37.15,22.41,13.78,6.85,467000.0,16046000.0,456700.0,Both,High
CUST202307,55,Male,Salaried,Single,1,691270.0,Medium,31721.0,7.24,10.44,4.54,2415346.0,0.33,645,Medium,8.4,9.5,16.0,Short,Education,1276619.0,10,SIPs,-0.007,0.014,5.32,5.96,18.2,20.2,39.16,23.94,10.79,5.91,309300.0,6912700.0,253800.0,Both,Medium
CUST202308,53,Female,Salaried,Single,4,2737250.0,High,115821.0,9.05,46.68,1.66,40975262.0,0.23,785,Medium,7.3,8.0,0.96,Short,Wealth,8711031.0,14,SIPs,-0.191,-0.028,6.17,7.46,22.6,20.84,35.94,20.05,16.82,6.35,1303000.0,35584300.0,1389900.0,Both,High
CUST202309,51,Female,Self-employed,Married,0,556847.0,Low,25014.0,4.89,25.72,14.47,4572650.0,0.47,758,High,12.8,8.1,5.34,Short,House,5829675.0,6,Stocks,-0.073,-0.024,5.83,7.31,26.1,11.5,56.07,15.47,9.43,7.53,237600.0,6125300.0,135100.0,Both,High
CUST202310,37,Male,Business,Single,4,726843.0,Medium,32128.0,6.22,24.59,14.04,3531274.0,0.11,820,Medium,5.4,8.1,-4.71,Medium,House,1010263.0,2,Stocks,0.001,0.02,5.32,5.96,18.2,17.45,37.94,24.91,11.19,8.51,297200.0,8722100.0,289200.0,Both,High
CUST202311,33,Male,Salaried,Single,3,2661449.0,High,107957.0,9.63,51.76,7.66,16840425.0,0.08,713,High,2.0,5.7,-11.22,Medium,Wealth,15651174.0,15,Stocks,-0.04,-0.04,8.07,7.37,34.0,10.06,62.73,11.37,9.69,6.15,998600.0,29275900.0,1295500.0,Both,High
